Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_59_103,VGND,li1,53.1300,174.0800,0.000299
FILLER_59_76,VGND,li1,40.9400,174.0800,0.000214
FILLER_59_73,VGND,li1,39.7900,174.0800,0.000196
FILLER_59_70,VGND,li1,38.4100,174.0800,0.000196
FILLER_59_60,VGND,li1,33.8100,174.0800,0.000159
FILLER_59_57,VGND,li1,32.4300,174.0800,0.000140
FILLER_59_45,VGND,li1,26.9100,174.0800,0.000103
FILLER_59_42,VGND,li1,25.5300,174.0800,0.000088
FILLER_59_39,VGND,li1,24.1500,174.0800,0.000090
FILLER_59_36,VGND,li1,22.7700,174.0800,0.000090
FILLER_59_24,VGND,li1,17.0200,174.0800,0.000094
FILLER_59_21,VGND,li1,15.8700,174.0800,0.000095
FILLER_59_7,VGND,li1,8.9700,174.0800,0.000097
FILLER_58_318,VGND,li1,152.2600,168.6400,0.000676
FILLER_58_315,VGND,li1,151.1100,168.6400,0.000676
FILLER_58_312,VGND,li1,149.7300,168.6400,0.000676
FILLER_58_309,VGND,li1,148.3500,168.6400,0.000676
FILLER_58_307,VGND,li1,146.9700,168.6400,0.000676
FILLER_58_304,VGND,li1,146.0500,168.6400,0.000676
FILLER_58_296,VGND,li1,141.9100,168.6400,0.000675
FILLER_58_293,VGND,li1,140.9900,168.6400,0.000675
FILLER_58_250,VGND,li1,120.9800,168.6400,0.000654
FILLER_58_247,VGND,li1,119.8300,168.6400,0.000654
FILLER_58_244,VGND,li1,118.4500,168.6400,0.000648
FILLER_58_241,VGND,li1,117.0700,168.6400,0.000648
FILLER_58_238,VGND,li1,115.6900,168.6400,0.000644
FILLER_58_235,VGND,li1,114.3100,168.6400,0.000640
FILLER_58_232,VGND,li1,112.9300,168.6400,0.000640
FILLER_58_210,VGND,li1,102.5800,168.6400,0.000607
FILLER_58_182,VGND,li1,89.4700,168.6400,0.000554
FILLER_58_179,VGND,li1,88.5500,168.6400,0.000542
FILLER_58_176,VGND,li1,87.1700,168.6400,0.000542
FILLER_58_141,VGND,li1,70.8400,168.6400,0.000440
FILLER_58_134,VGND,li1,67.3900,168.6400,0.000412
FILLER_58_131,VGND,li1,66.4700,168.6400,0.000412
FILLER_58_124,VGND,li1,63.0200,168.6400,0.000377
FILLER_58_121,VGND,li1,61.8700,168.6400,0.000377
FILLER_58_118,VGND,li1,60.4900,168.6400,0.000361
FILLER_58_115,VGND,li1,59.1100,168.6400,0.000361
FILLER_58_97,VGND,li1,50.6000,168.6400,0.000299
FILLER_58_88,VGND,li1,46.4600,168.6400,0.000260
FILLER_58_85,VGND,li1,45.3100,168.6400,0.000260
FILLER_58_77,VGND,li1,41.4000,168.6400,0.000222
FILLER_58_29,VGND,li1,19.3200,168.6400,0.000090
FILLER_58_25,VGND,li1,17.7100,168.6400,0.000090
FILLER_58_22,VGND,li1,16.3300,168.6400,0.000091
FILLER_57_318,VGND,li1,152.2600,168.6400,0.000676
FILLER_57_315,VGND,li1,151.1100,168.6400,0.000676
FILLER_57_312,VGND,li1,149.7300,168.6400,0.000676
FILLER_57_302,VGND,li1,145.1300,168.6400,0.000676
FILLER_57_296,VGND,li1,141.9100,168.6400,0.000675
FILLER_57_293,VGND,li1,140.9900,168.6400,0.000675
FILLER_57_277,VGND,li1,133.6300,168.6400,0.000672
FILLER_57_274,VGND,li1,132.2500,168.6400,0.000669
FILLER_57_271,VGND,li1,130.8700,168.6400,0.000669
FILLER_57_243,VGND,li1,117.9900,168.6400,0.000648
FILLER_57_240,VGND,li1,116.6100,168.6400,0.000644
FILLER_57_237,VGND,li1,115.2300,168.6400,0.000644
FILLER_57_234,VGND,li1,113.8500,168.6400,0.000640
FILLER_57_231,VGND,li1,112.4700,168.6400,0.000636
FILLER_57_228,VGND,li1,111.0900,168.6400,0.000636
FILLER_57_225,VGND,li1,109.7100,168.6400,0.000633
FILLER_57_216,VGND,li1,105.5700,168.6400,0.000617
FILLER_57_213,VGND,li1,104.1900,168.6400,0.000617
FILLER_57_210,VGND,li1,102.8100,168.6400,0.000607
FILLER_57_207,VGND,li1,101.4300,168.6400,0.000607
FILLER_57_204,VGND,li1,100.0500,168.6400,0.000598
FILLER_57_201,VGND,li1,98.6700,168.6400,0.000598
FILLER_57_198,VGND,li1,97.2900,168.6400,0.000586
FILLER_57_195,VGND,li1,95.9100,168.6400,0.000586
FILLER_57_184,VGND,li1,90.6200,168.6400,0.000554
FILLER_57_181,VGND,li1,89.4700,168.6400,0.000554
FILLER_57_178,VGND,li1,88.0900,168.6400,0.000542
FILLER_57_175,VGND,li1,86.7100,168.6400,0.000531
FILLER_57_172,VGND,li1,85.3300,168.6400,0.000531
FILLER_57_169,VGND,li1,83.9500,168.6400,0.000516
FILLER_57_167,VGND,li1,82.5700,168.6400,0.000516
FILLER_57_158,VGND,li1,78.6600,168.6400,0.000485
FILLER_57_143,VGND,li1,71.7600,168.6400,0.000440
FILLER_57_140,VGND,li1,70.6100,168.6400,0.000440
FILLER_57_137,VGND,li1,69.2300,168.6400,0.000427
FILLER_57_116,VGND,li1,59.5700,168.6400,0.000361
FILLER_57_113,VGND,li1,58.1900,168.6400,0.000348
FILLER_57_89,VGND,li1,46.9200,168.6400,0.000260
FILLER_57_86,VGND,li1,45.7700,168.6400,0.000260
FILLER_57_83,VGND,li1,44.3900,168.6400,0.000243
FILLER_57_80,VGND,li1,43.0100,168.6400,0.000243
FILLER_57_60,VGND,li1,33.8100,168.6400,0.000171
FILLER_57_57,VGND,li1,32.4300,168.6400,0.000153
FILLER_57_38,VGND,li1,23.4600,168.6400,0.000087
FILLER_57_35,VGND,li1,22.3100,168.6400,0.000088
FILLER_57_19,VGND,li1,14.9500,168.6400,0.000091
FILLER_56_318,VGND,li1,152.2600,163.2000,0.000966
FILLER_56_315,VGND,li1,151.1100,163.2000,0.000966
FILLER_56_312,VGND,li1,149.7300,163.2000,0.000966
FILLER_56_309,VGND,li1,148.3500,163.2000,0.000966
FILLER_56_307,VGND,li1,146.9700,163.2000,0.000966
FILLER_56_304,VGND,li1,146.0500,163.2000,0.000966
FILLER_56_301,VGND,li1,144.6700,163.2000,0.000966
FILLER_56_298,VGND,li1,143.2900,163.2000,0.000966
FILLER_56_288,VGND,li1,138.6900,163.2000,0.000964
FILLER_56_285,VGND,li1,137.3100,163.2000,0.000964
FILLER_56_282,VGND,li1,135.9300,163.2000,0.000963
FILLER_56_256,VGND,li1,123.9700,163.2000,0.000955
FILLER_56_253,VGND,li1,122.5900,163.2000,0.000953
FILLER_56_251,VGND,li1,121.2100,163.2000,0.000951
FILLER_56_245,VGND,li1,118.4500,163.2000,0.000948
FILLER_56_242,VGND,li1,117.5300,163.2000,0.000948
FILLER_56_234,VGND,li1,113.3900,163.2000,0.000940
FILLER_56_224,VGND,li1,109.0200,163.2000,0.000913
FILLER_56_221,VGND,li1,107.8700,163.2000,0.000898
FILLER_56_218,VGND,li1,106.4900,163.2000,0.000898
FILLER_56_215,VGND,li1,105.1100,163.2000,0.000882
FILLER_56_212,VGND,li1,103.7300,163.2000,0.000869
FILLER_56_209,VGND,li1,102.3500,163.2000,0.000869
FILLER_56_206,VGND,li1,100.9700,163.2000,0.000855
FILLER_56_203,VGND,li1,99.5900,163.2000,0.000837
FILLER_56_200,VGND,li1,98.2100,163.2000,0.000837
FILLER_56_197,VGND,li1,96.8300,163.2000,0.000817
FILLER_56_195,VGND,li1,95.4500,163.2000,0.000817
FILLER_56_192,VGND,li1,94.5300,163.2000,0.000797
FILLER_56_189,VGND,li1,93.1500,163.2000,0.000797
FILLER_56_186,VGND,li1,91.7700,163.2000,0.000777
FILLER_56_172,VGND,li1,84.8700,163.2000,0.000722
FILLER_56_169,VGND,li1,83.9500,163.2000,0.000704
FILLER_56_166,VGND,li1,82.5700,163.2000,0.000687
FILLER_56_163,VGND,li1,81.1900,163.2000,0.000687
FILLER_56_160,VGND,li1,79.8100,163.2000,0.000660
FILLER_56_157,VGND,li1,78.4300,163.2000,0.000660
FILLER_56_154,VGND,li1,77.0500,163.2000,0.000638
FILLER_56_137,VGND,li1,69.2300,163.2000,0.000557
FILLER_56_122,VGND,li1,62.1000,163.2000,0.000501
FILLER_56_119,VGND,li1,60.9500,163.2000,0.000476
FILLER_56_116,VGND,li1,59.5700,163.2000,0.000476
FILLER_56_113,VGND,li1,58.1900,163.2000,0.000453
FILLER_56_110,VGND,li1,56.8100,163.2000,0.000432
FILLER_56_107,VGND,li1,55.4300,163.2000,0.000432
FILLER_56_104,VGND,li1,54.0500,163.2000,0.000407
FILLER_56_101,VGND,li1,52.6700,163.2000,0.000407
FILLER_56_98,VGND,li1,51.2900,163.2000,0.000388
FILLER_56_69,VGND,li1,37.7200,163.2000,0.000255
FILLER_56_65,VGND,li1,35.6500,163.2000,0.000234
FILLER_56_62,VGND,li1,34.7300,163.2000,0.000210
FILLER_56_59,VGND,li1,33.3500,163.2000,0.000210
FILLER_56_56,VGND,li1,31.9700,163.2000,0.000182
FILLER_56_53,VGND,li1,30.5900,163.2000,0.000182
FILLER_56_50,VGND,li1,29.2100,163.2000,0.000162
FILLER_56_47,VGND,li1,27.8300,163.2000,0.000139
FILLER_56_44,VGND,li1,26.4500,163.2000,0.000139
FILLER_56_41,VGND,li1,25.0700,163.2000,0.000110
